utid,thread_name,process_name,ts,dur,state,blocked_function
771,kworker/4:0,kworker/4:0,261340040623327,27059,Running,
56,ksoftirqd/4,ksoftirqd/4,261340040629715,20671,R,
771,kworker/4:0,kworker/4:0,261340040650386,62215,I,
56,ksoftirqd/4,ksoftirqd/4,261340040650386,100789,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261340040664668,3086467,S,
7,surfaceflinger,/system/bin/surfaceflinger,261340040664668,34750,Running,
7,surfaceflinger,/system/bin/surfaceflinger,261340040699418,48031534,S,
757,kworker/5:0,kworker/5:0,261340040699418,27710,Running,
62,ksoftirqd/5,ksoftirqd/5,261340040707678,19450,R,
771,kworker/4:0,kworker/4:0,261340040712601,38574,R,
757,kworker/5:0,kworker/5:0,261340040727128,3378173,I,
62,ksoftirqd/5,ksoftirqd/5,261340040727128,65958,Running,
56,ksoftirqd/4,ksoftirqd/4,261340040751175,10498,R+,
771,kworker/4:0,kworker/4:0,261340040751175,10498,Running,
771,kworker/4:0,kworker/4:0,261340040761673,57618,I,
56,ksoftirqd/4,ksoftirqd/4,261340040761673,39755,Running,
5165,binder:23019_8,com.google.android.youtube,261340040773351,42522,R,
62,ksoftirqd/5,ksoftirqd/5,261340040793086,3353109,S,
56,ksoftirqd/4,ksoftirqd/4,261340040801428,44067,S,
5165,binder:23019_8,com.google.android.youtube,261340040815873,400390,Running,
771,kworker/4:0,kworker/4:0,261340040819291,22013,R,
771,kworker/4:0,kworker/4:0,261340040841304,18229,Running,
56,ksoftirqd/4,ksoftirqd/4,261340040845495,14038,R,
771,kworker/4:0,kworker/4:0,261340040859533,261515,I,
56,ksoftirqd/4,ksoftirqd/4,261340040859533,28524,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261340040877030,15092000,S,
56,ksoftirqd/4,ksoftirqd/4,261340040888057,298055,S,
5138,binder:23019_4,com.google.android.youtube,261340041046789,38249,R,
5138,binder:23019_4,com.google.android.youtube,261340041085038,95377,Running,
771,kworker/4:0,kworker/4:0,261340041121048,59367,R,
5225,CodecLooper,com.google.android.youtube,261340041138098,43945,R,
5138,binder:23019_4,com.google.android.youtube,261340041180415,18579549,S,
771,kworker/4:0,kworker/4:0,261340041180415,18514,Running,
5225,CodecLooper,com.google.android.youtube,261340041182043,74056,Running,
56,ksoftirqd/4,ksoftirqd/4,261340041186112,12817,R,
771,kworker/4:0,kworker/4:0,261340041198929,863607,I,
56,ksoftirqd/4,ksoftirqd/4,261340041198929,70964,Running,
5165,binder:23019_8,com.google.android.youtube,261340041216263,1335734,S,
5225,CodecLooper,com.google.android.youtube,261340041256099,18619059,S,
56,ksoftirqd/4,ksoftirqd/4,261340041269893,1819295,S,
5093,BG Thread #3,com.google.android.youtube,261340041488195,49683,R,
766,bigo_worker_thr,bigo_worker_thread,261340041515905,130697,R,
5093,BG Thread #3,com.google.android.youtube,261340041537878,577230,Running,
766,bigo_worker_thr,bigo_worker_thread,261340041646602,263672,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340041872269,39551,R,
766,bigo_worker_thr,bigo_worker_thread,261340041910274,2033610,D,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340041911820,157145,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340041995031,65186,R,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042060217,313110,Running,
771,kworker/4:0,kworker/4:0,261340042062536,1015055,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042068965,272542,S,
5093,BG Thread #3,com.google.android.youtube,261340042115108,1803995,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042236527,41748,R,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042278275,113932,Running,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042286861,86466,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042341507,28565,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042370072,103922,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042373327,30111,S,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042373327,363688,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042392207,423788,S,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042403438,333577,R,
67,ksoftirqd/6,ksoftirqd/6,261340042430781,78573,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042473994,393921,S,
5121,ChromiumNet,com.google.android.youtube,261340042509354,572876,R+,
67,ksoftirqd/6,ksoftirqd/6,261340042509354,572876,Running,
5165,binder:23019_8,com.google.android.youtube,261340042551997,39795,R,
5165,binder:23019_8,com.google.android.youtube,261340042591792,801066,Running,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042737015,104981,S,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042737015,151774,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042815995,38452,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042841996,46793,R,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042854447,43253,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042867915,29989,R,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042888789,15308594,S,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042888789,188802,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042897700,15478964,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340042897904,438558,Running,
5239,CodecLooper,com.google.android.youtube,261340043019933,82113,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340043077591,15351075,S,
771,kworker/4:0,kworker/4:0,261340043077591,35157,Running,
67,ksoftirqd/6,ksoftirqd/6,261340043082230,5057210,S,
5121,ChromiumNet,com.google.android.youtube,261340043082230,5083008,Running,
56,ksoftirqd/4,ksoftirqd/4,261340043089188,23560,R,
5239,CodecLooper,com.google.android.youtube,261340043102046,965943,Running,
5077,binder:23019_2,com.google.android.youtube,261340043107824,55176,R,
771,kworker/4:0,kworker/4:0,261340043112748,69091,I,
56,ksoftirqd/4,ksoftirqd/4,261340043112748,294881,Running,
5077,binder:23019_2,com.google.android.youtube,261340043163000,36580,Running,
771,kworker/4:0,kworker/4:0,261340043181839,225790,R,
5077,binder:23019_2,com.google.android.youtube,261340043199580,90414,S,
5238,MediaCodec_loop,com.google.android.youtube,261340043240921,61890,R,
885,netd,/system/bin/netd,261340043272009,149495,R,
5077,binder:23019_2,com.google.android.youtube,261340043289994,46468,R,
5238,MediaCodec_loop,com.google.android.youtube,261340043302811,83130,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340043336462,205322,S,
5077,binder:23019_2,com.google.android.youtube,261340043336462,259603,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340043385941,242920,S,
5165,binder:23019_8,com.google.android.youtube,261340043392858,15825806,S,
56,ksoftirqd/4,ksoftirqd/4,261340043407629,1150106,R+,
771,kworker/4:0,kworker/4:0,261340043407629,13875,Running,
771,kworker/4:0,kworker/4:0,261340043421504,170003,I,
885,netd,/system/bin/netd,261340043421504,629761,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340043541784,54281,R,
771,kworker/4:0,kworker/4:0,261340043591507,945150,R,
5077,binder:23019_2,com.google.android.youtube,261340043596065,435384,R+,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340043596065,435384,Running,
825,RegSampIdle,/system/bin/surfaceflinger,261340043618404,57088,R,
5238,MediaCodec_loop,com.google.android.youtube,261340043628861,35685,R,
5238,MediaCodec_loop,com.google.android.youtube,261340043664546,55664,Running,
825,RegSampIdle,/system/bin/surfaceflinger,261340043675492,145508,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340043720210,40528,S,
10,surfaceflinger,/system/bin/surfaceflinger,261340043751135,59285,R,
1533,binder:1391_1E,system_server,261340043758011,211589,R,
5238,MediaCodec_loop,com.google.android.youtube,261340043760738,46834,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340043807572,206421,S,
10,surfaceflinger,/system/bin/surfaceflinger,261340043810420,159180,Running,
825,RegSampIdle,/system/bin/surfaceflinger,261340043821000,25146,S,
825,RegSampIdle,/system/bin/surfaceflinger,261340043846146,31331,R,
824,RegionSampling,/system/bin/surfaceflinger,261340043871537,378987,R,
825,RegSampIdle,/system/bin/surfaceflinger,261340043877477,34668,Running,
825,RegSampIdle,/system/bin/surfaceflinger,261340043912145,100041382,S,
5093,BG Thread #3,com.google.android.youtube,261340043919103,52247,R,
766,bigo_worker_thr,bigo_worker_thread,261340043943884,107381,R,
10,surfaceflinger,/system/bin/surfaceflinger,261340043969600,10986898,S,
1533,binder:1391_1E,system_server,261340043969600,411702,Running,
5093,BG Thread #3,com.google.android.youtube,261340043971350,554606,Running,
1675,binder:2222_1,com.android.networkstack.process,261340044002071,39591,R,
5238,MediaCodec_loop,com.google.android.youtube,261340044013993,413859,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340044031449,3266032,D,
5077,binder:23019_2,com.google.android.youtube,261340044031449,64941,Running,
1675,binder:2222_1,com.android.networkstack.process,261340044041662,386190,Running,
885,netd,/system/bin/netd,261340044051265,244018,R+,
766,bigo_worker_thr,bigo_worker_thread,261340044051265,199259,Running,
5239,CodecLooper,com.google.android.youtube,261340044067989,15091064,S,
5077,binder:23019_2,com.google.android.youtube,261340044096390,3710816,S,
757,kworker/5:0,kworker/5:0,261340044105301,31698,R,
757,kworker/5:0,kworker/5:0,261340044136999,42684,Running,
62,ksoftirqd/5,ksoftirqd/5,261340044146195,33488,R,
757,kworker/5:0,kworker/5:0,261340044179683,239705,I,
62,ksoftirqd/5,ksoftirqd/5,261340044179683,206217,Running,
766,bigo_worker_thr,bigo_worker_thread,261340044250524,2900798,D,
824,RegionSampling,/system/bin/surfaceflinger,261340044250524,44759,Running,
824,RegionSampling,/system/bin/surfaceflinger,261340044295283,103272380,S,
885,netd,/system/bin/netd,261340044295283,241374,Running,
1533,binder:1391_1E,system_server,261340044381302,57129,S,
62,ksoftirqd/5,ksoftirqd/5,261340044385900,65308,S,
757,kworker/5:0,kworker/5:0,261340044419388,28443,R,
1675,binder:2222_1,com.android.networkstack.process,261340044427852,1003477783,S,
5238,MediaCodec_loop,com.google.android.youtube,261340044427852,61808,Running,
1308,binder:1391_2,system_server,261340044434281,42155,R,
1533,binder:1391_1E,system_server,261340044438431,264852,Running,
757,kworker/5:0,kworker/5:0,261340044447831,14485,Running,
62,ksoftirqd/5,ksoftirqd/5,261340044451208,11108,R,
757,kworker/5:0,kworker/5:0,261340044462316,242147,I,
62,ksoftirqd/5,ksoftirqd/5,261340044462316,71167,Running,
1308,binder:1391_2,system_server,261340044476436,213501,Running,
1532,binder:1391_1D,system_server,261340044478226,47730,R,
5238,MediaCodec_loop,com.google.android.youtube,261340044489660,1767782,S,
5093,BG Thread #3,com.google.android.youtube,261340044525956,521525,R,
1532,binder:1391_1D,system_server,261340044525956,521525,Running,
62,ksoftirqd/5,ksoftirqd/5,261340044533483,370484,S,
885,netd,/system/bin/netd,261340044536657,-1,S,
771,kworker/4:0,kworker/4:0,261340044536657,21078,Running,
771,kworker/4:0,kworker/4:0,261340044557735,622273,I,
56,ksoftirqd/4,ksoftirqd/4,261340044557735,100097,Running,
1313,android.fg,system_server,261340044598465,42196,R,
1313,android.fg,system_server,261340044640661,255208,Running,
56,ksoftirqd/4,ksoftirqd/4,261340044657832,564413,S,
1308,binder:1391_2,system_server,261340044689937,1004514405,S,
1533,binder:1391_1E,system_server,261340044703283,118738729,S,
757,kworker/5:0,kworker/5:0,261340044704463,191406,R,
1387,NetworkStats,system_server,261340044894567,45777,R,
1313,android.fg,system_server,261340044895869,-1,S,
757,kworker/5:0,kworker/5:0,261340044895869,28036,Running,
62,ksoftirqd/5,ksoftirqd/5,261340044903967,19938,R,
757,kworker/5:0,kworker/5:0,261340044923905,16886,I,
62,ksoftirqd/5,ksoftirqd/5,261340044923905,40242,Running,
775,traced_perf,/system/bin/traced_perf,261340044934728,86386,R,
1387,NetworkStats,system_server,261340044940344,104492,Running,
757,kworker/5:0,kworker/5:0,261340044940791,23356,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340044955684,1014323,R,
62,ksoftirqd/5,ksoftirqd/5,261340044964147,12004,S,
757,kworker/5:0,kworker/5:0,261340044964147,22665,Running,
62,ksoftirqd/5,ksoftirqd/5,261340044976151,10661,R,
757,kworker/5:0,kworker/5:0,261340044986812,721883,I,
62,ksoftirqd/5,ksoftirqd/5,261340044986812,17985,Running,
62,ksoftirqd/5,ksoftirqd/5,261340045004797,733480,S,
775,traced_perf,/system/bin/traced_perf,261340045021114,948893,Running,
1387,NetworkStats,system_server,261340045044836,552265015,S,
1532,binder:1391_1D,system_server,261340045047481,117451294,S,
5093,BG Thread #3,com.google.android.youtube,261340045047481,230713,Running,
771,kworker/4:0,kworker/4:0,261340045180008,37028,R,
771,kworker/4:0,kworker/4:0,261340045217036,19979,Running,
56,ksoftirqd/4,ksoftirqd/4,261340045222245,14770,R,
771,kworker/4:0,kworker/4:0,261340045237015,131185,I,
56,ksoftirqd/4,ksoftirqd/4,261340045237015,55705,Running,
5093,BG Thread #3,com.google.android.youtube,261340045278194,1097127,S,
56,ksoftirqd/4,ksoftirqd/4,261340045292720,100342,S,
771,kworker/4:0,kworker/4:0,261340045368200,20996,R,
771,kworker/4:0,kworker/4:0,261340045389196,14038,Running,
56,ksoftirqd/4,ksoftirqd/4,261340045393062,10172,R,
771,kworker/4:0,kworker/4:0,261340045403234,1783366,I,
56,ksoftirqd/4,ksoftirqd/4,261340045403234,20956,Running,
56,ksoftirqd/4,ksoftirqd/4,261340045424190,1903849,S,
757,kworker/5:0,kworker/5:0,261340045708695,26367,R,
757,kworker/5:0,kworker/5:0,261340045735062,14038,Running,
62,ksoftirqd/5,ksoftirqd/5,261340045738277,10823,R,
757,kworker/5:0,kworker/5:0,261340045749100,223633,I,
62,ksoftirqd/5,ksoftirqd/5,261340045749100,21525,Running,
62,ksoftirqd/5,ksoftirqd/5,261340045770625,232788,S,
6596,stack-unwinding,/system/bin/traced_perf,261340045841792,43864,R,
6596,stack-unwinding,/system/bin/traced_perf,261340045885656,67342,Running,
6596,stack-unwinding,/system/bin/traced_perf,261340045952998,99994955,S,
775,traced_perf,/system/bin/traced_perf,261340045970007,99074707,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340045970007,351928,Running,
757,kworker/5:0,kworker/5:0,261340045972733,26896,R,
757,kworker/5:0,kworker/5:0,261340045999629,19776,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046003413,15992,R,
757,kworker/5:0,kworker/5:0,261340046019405,173584,I,
62,ksoftirqd/5,ksoftirqd/5,261340046019405,28727,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046048132,170125,S,
757,kworker/5:0,kworker/5:0,261340046192989,21891,R,
757,kworker/5:0,kworker/5:0,261340046214880,14079,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046218257,10702,R,
757,kworker/5:0,kworker/5:0,261340046228959,418416,I,
62,ksoftirqd/5,ksoftirqd/5,261340046228959,18432,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046247391,432333,S,
5238,MediaCodec_loop,com.google.android.youtube,261340046257442,47485,R,
5238,MediaCodec_loop,com.google.android.youtube,261340046304927,1260295,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340046321935,1133912,S,
5093,BG Thread #3,com.google.android.youtube,261340046375321,49764,R,
5093,BG Thread #3,com.google.android.youtube,261340046425085,545369,Running,
757,kworker/5:0,kworker/5:0,261340046647375,29012,R,
757,kworker/5:0,kworker/5:0,261340046676387,14974,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046679724,11637,R,
757,kworker/5:0,kworker/5:0,261340046691361,7074219,I,
62,ksoftirqd/5,ksoftirqd/5,261340046691361,21769,Running,
62,ksoftirqd/5,ksoftirqd/5,261340046713130,7122070,S,
5093,BG Thread #3,com.google.android.youtube,261340046970454,6636149,S,
766,bigo_worker_thr,bigo_worker_thread,261340047151322,56885,R,
771,kworker/4:0,kworker/4:0,261340047186600,137940,R,
766,bigo_worker_thr,bigo_worker_thread,261340047208207,116333,Running,
831,binder:477_4,/system/bin/surfaceflinger,261340047213903,71167,R,
831,binder:477_4,/system/bin/surfaceflinger,261340047285070,431275,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340047297481,44515,R,
766,bigo_worker_thr,bigo_worker_thread,261340047324540,7820353,D,
771,kworker/4:0,kworker/4:0,261340047324540,11922,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047328039,8423,R,
771,kworker/4:0,kworker/4:0,261340047336462,258545,I,
56,ksoftirqd/4,ksoftirqd/4,261340047336462,204264,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340047341996,511678,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340047455847,56477,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340047512324,204550,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047540726,96436,S,
5238,MediaCodec_loop,com.google.android.youtube,261340047565222,79101,S,
771,kworker/4:0,kworker/4:0,261340047595007,25309,R,
771,kworker/4:0,kworker/4:0,261340047620316,26978,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047637162,10132,R,
5238,MediaCodec_loop,com.google.android.youtube,261340047644323,49723,R,
771,kworker/4:0,kworker/4:0,261340047647294,92081,I,
56,ksoftirqd/4,ksoftirqd/4,261340047647294,49804,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340047694046,121827,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047697098,64779,S,
831,binder:477_4,/system/bin/surfaceflinger,261340047716345,18880900,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340047716874,47200,S,
771,kworker/4:0,kworker/4:0,261340047739375,18880,R,
771,kworker/4:0,kworker/4:0,261340047758255,13062,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047761877,9440,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340047764074,41504,R,
771,kworker/4:0,kworker/4:0,261340047771317,86914,I,
56,ksoftirqd/4,ksoftirqd/4,261340047771317,28076,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047799393,79549,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340047805578,200928,Running,
5077,binder:23019_2,com.google.android.youtube,261340047807206,46468,R,
5238,MediaCodec_loop,com.google.android.youtube,261340047815873,142293,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340047853674,173543,S,
5077,binder:23019_2,com.google.android.youtube,261340047853674,226359,Running,
771,kworker/4:0,kworker/4:0,261340047858231,17375,R,
771,kworker/4:0,kworker/4:0,261340047875606,12776,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047878942,9440,R,
771,kworker/4:0,kworker/4:0,261340047888382,45085,I,
56,ksoftirqd/4,ksoftirqd/4,261340047888382,33000,Running,
56,ksoftirqd/4,ksoftirqd/4,261340047921382,36865,S,
771,kworker/4:0,kworker/4:0,261340047933467,20304,R,
771,kworker/4:0,kworker/4:0,261340047953771,20183,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340047958166,40405,R,
56,ksoftirqd/4,ksoftirqd/4,261340047958247,15707,R,
771,kworker/4:0,kworker/4:0,261340047973954,35319,I,
56,ksoftirqd/4,ksoftirqd/4,261340047973954,32999,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340047998571,86711,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340048006506,20996,S,
56,ksoftirqd/4,ksoftirqd/4,261340048006953,24170,S,
771,kworker/4:0,kworker/4:0,261340048009273,18107,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048027217,52816,R,
771,kworker/4:0,kworker/4:0,261340048027380,16520,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340048027502,35034,R,
56,ksoftirqd/4,ksoftirqd/4,261340048031123,12777,R,
771,kworker/4:0,kworker/4:0,261340048043900,54525,I,
56,ksoftirqd/4,ksoftirqd/4,261340048043900,27791,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340048062536,165161,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048071691,47119,S,
5077,binder:23019_2,com.google.android.youtube,261340048080033,184977,R+,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048080033,184977,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340048085282,94279,S,
771,kworker/4:0,kworker/4:0,261340048098425,16520,R,
771,kworker/4:0,kworker/4:0,261340048114945,13794,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048118810,9929,R,
771,kworker/4:0,kworker/4:0,261340048128739,106811,I,
56,ksoftirqd/4,ksoftirqd/4,261340048128739,30436,Running,
67,ksoftirqd/6,ksoftirqd/6,261340048139440,25798,R,
56,ksoftirqd/4,ksoftirqd/4,261340048159175,98145,S,
5121,ChromiumNet,com.google.android.youtube,261340048165238,1101888,R,
67,ksoftirqd/6,ksoftirqd/6,261340048165238,1101888,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340048179561,45654,R,
5238,MediaCodec_loop,com.google.android.youtube,261340048225215,334188,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340048227697,1050741,S,
771,kworker/4:0,kworker/4:0,261340048235550,18311,R,
771,kworker/4:0,kworker/4:0,261340048253861,12573,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048257320,9114,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048265010,6511108,S,
5077,binder:23019_2,com.google.android.youtube,261340048265010,58512,Running,
771,kworker/4:0,kworker/4:0,261340048266434,86589,I,
56,ksoftirqd/4,ksoftirqd/4,261340048266434,27181,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048293615,79427,S,
5077,binder:23019_2,com.google.android.youtube,261340048323522,10399455,S,
771,kworker/4:0,kworker/4:0,261340048353023,16520,R,
771,kworker/4:0,kworker/4:0,261340048369543,13346,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048373042,9847,R,
771,kworker/4:0,kworker/4:0,261340048382889,47364,I,
56,ksoftirqd/4,ksoftirqd/4,261340048382889,36459,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048419348,34139,S,
771,kworker/4:0,kworker/4:0,261340048430253,19897,R,
771,kworker/4:0,kworker/4:0,261340048450150,12899,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048453487,9562,R,
771,kworker/4:0,kworker/4:0,261340048463049,51269,I,
56,ksoftirqd/4,ksoftirqd/4,261340048463049,21403,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048484452,52653,S,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048512609,46794,R,
771,kworker/4:0,kworker/4:0,261340048514318,17456,R,
771,kworker/4:0,kworker/4:0,261340048531774,15625,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048537105,10294,R,
771,kworker/4:0,kworker/4:0,261340048547399,90373,I,
56,ksoftirqd/4,ksoftirqd/4,261340048547399,21525,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340048559403,380534,R+,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048559403,380534,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048568924,89559,S,
771,kworker/4:0,kworker/4:0,261340048637772,17131,R,
771,kworker/4:0,kworker/4:0,261340048654903,11922,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048658483,8342,R,
771,kworker/4:0,kworker/4:0,261340048666825,48218,I,
56,ksoftirqd/4,ksoftirqd/4,261340048666825,32348,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048699173,37964,S,
771,kworker/4:0,kworker/4:0,261340048715043,18391,R,
771,kworker/4:0,kworker/4:0,261340048733434,14039,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048737137,10336,R,
771,kworker/4:0,kworker/4:0,261340048747473,50781,I,
56,ksoftirqd/4,ksoftirqd/4,261340048747473,21240,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048768713,54891,S,
771,kworker/4:0,kworker/4:0,261340048798254,21118,R,
771,kworker/4:0,kworker/4:0,261340048819372,13102,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048823604,8870,R,
771,kworker/4:0,kworker/4:0,261340048832474,97331,I,
56,ksoftirqd/4,ksoftirqd/4,261340048832474,21647,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048854121,97738,S,
771,kworker/4:0,kworker/4:0,261340048929805,16317,R,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340048939937,968343,S,
5238,MediaCodec_loop,com.google.android.youtube,261340048939937,397705,Running,
771,kworker/4:0,kworker/4:0,261340048946122,15218,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048951859,9481,R,
771,kworker/4:0,kworker/4:0,261340048961340,198120,I,
56,ksoftirqd/4,ksoftirqd/4,261340048961340,35156,Running,
56,ksoftirqd/4,ksoftirqd/4,261340048996496,182251,S,
771,kworker/4:0,kworker/4:0,261340049159460,15584,R,
771,kworker/4:0,kworker/4:0,261340049175044,16642,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049178747,12939,R,
771,kworker/4:0,kworker/4:0,261340049191686,41016,I,
56,ksoftirqd/4,ksoftirqd/4,261340049191686,20752,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049212438,41504,S,
771,kworker/4:0,kworker/4:0,261340049232702,16764,R,
771,kworker/4:0,kworker/4:0,261340049249466,13550,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049253942,9074,R,
771,kworker/4:0,kworker/4:0,261340049263016,121175,I,
56,ksoftirqd/4,ksoftirqd/4,261340049263016,21281,Running,
67,ksoftirqd/6,ksoftirqd/6,261340049267126,391439,S,
5121,ChromiumNet,com.google.android.youtube,261340049267126,405314,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049278438,48218,R,
56,ksoftirqd/4,ksoftirqd/4,261340049284297,123047,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049326656,78247,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340049337642,26815,S,
5238,MediaCodec_loop,com.google.android.youtube,261340049364457,44026,R,
771,kworker/4:0,kworker/4:0,261340049384191,19369,R,
771,kworker/4:0,kworker/4:0,261340049403560,12573,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049404903,35115,S,
56,ksoftirqd/4,ksoftirqd/4,261340049407344,8789,R,
5238,MediaCodec_loop,com.google.android.youtube,261340049408483,73120,Running,
771,kworker/4:0,kworker/4:0,261340049416133,197795,I,
56,ksoftirqd/4,ksoftirqd/4,261340049416133,41585,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049440018,36743,R,
56,ksoftirqd/4,ksoftirqd/4,261340049457718,179403,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049476761,171753,Running,
